what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321277883208
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321277883344
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321277883501
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321277883656
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1321277886376
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321277888176
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1321277889520
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1321277901142
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321277902199
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321277902705
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321277902782
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321277902865
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321277902949
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321277903032
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321277903115
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321277903199
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321277903282
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321277903366
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321277903662
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321277906327
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321277906502
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321277906662
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321277906823
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321277906975
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321277907558
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321277907702
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321277907854
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321277908022
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321277908182
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321277908335
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1321277910550
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321277911590
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321277912804
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321277924708
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1321277927292
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321277927570
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321277927618
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321277932659
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321277932764
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1321277933983
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1321277937778
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321277938263
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321277940858
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1321277940893
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321277940988
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321277941035
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321277946286
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321277962037
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321277963406
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321277964519
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321277965313
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1321277965745
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321277966935
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321277974192
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321277975930
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321277977398
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321277978884
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321277979628
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321277981279
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321277982527
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321277984016
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321277985000
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321277986492
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321277988294
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321277990997
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321277993538
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321277994973
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321277997170
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321277999238
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278000791
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278002652
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278003919
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278005908
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278007412
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278008683
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278010286
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278011878
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278013286
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278014731
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278017457
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278018843
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278020476
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278023210
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278025406
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278027187
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278028493
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278029952
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278031453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278033249
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278035744
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278037507
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278042788
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278044782
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278046531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278047386
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278052219
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278053174
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278054322
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278055803
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278057243
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278058538
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278060321
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278061918
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278063231
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278065734
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278067186
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278068477
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278069676
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278071234
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278074140
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278076598
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278078340
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321278079237
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321278082765
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321278082765
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.close",1321278082775
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321278083762
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1321278084875
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278088943
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.quickAccess",1321278088969
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278090609
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278090713
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278091906
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1321278091994
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1321278093284
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321278093433
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321278097546
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321278097547
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.close",1321278097560
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278098629
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278100465
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278102308
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278103159
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1321278105122
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278105716
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278111196
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.newWizard",1321278111234
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321278111335
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321278111376
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321278112738
started,bundle,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui",1321278115144
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321278121268
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1321278123623
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1321278123768
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1321278123903
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321278130093
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321278132000
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321278141824
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321278145804
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1321278159429
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321278160086
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321278160585
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321278160862
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321278160997
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321278161141
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1321278161292
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321278162869
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321278163452
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321278163597
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321278163725
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321278164225
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321278164308
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321278164392
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321278164475
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321278164559
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1321278164941
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1321278168837
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321278169460
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278170496
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278171454
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1321278171599
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321278176427
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1321278180732
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.correction.assignToLocal.assist",1321278181619
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1321278184587
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1321278193099
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1321278196119
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1321278200074
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1321278200202
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1321278200682
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineEnd",1321278201035
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1321278201628
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1321278204666
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1321278205506
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1321278205762
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1321278208002
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1321278211982
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321278214580
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1321278215589
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321278215904
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321278215958
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278217457
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.quickAccess",1321278217491
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278221168
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278221204
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278222191
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.generate.hashcode.equals",1321278222326
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321278223429
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321278224087
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321278224087
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.close",1321278224107
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1321278225300
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321278226585
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278228206
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321278229050
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1321278229091
executed,command,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.junitShortcut.run",1321278230377
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321278246645
activated,view,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.ResultView",1321278247518
executed,command,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit.junitShortcut.rerunLast",1321278247615
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321278249017
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1321278252176
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.lineStart",1321278252279
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321278252533
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321278254639
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321278255804
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321278258651
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321278261401
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1321278262513
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1321278264222
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1321278264367
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1321278264511
